user_id;with_flow;regular;with_flow_listened;regular_listened
15529;8;18;1;10
15530;12;26;6;17
15531;1;43;0;16
15532;0;32;0;18
15533;0;47;0;11
15534;55;0;11;0
15535;35;11;4;5
15536;3;30;0;26
15537;0;41;0;24
15538;2;33;2;29
15539;28;24;5;18
15540;7;44;3;41
15541;1;36;0;13
15542;22;21;9;19
15543;9;39;5;37
15544;12;32;12;32
15545;0;41;0;22
15546;50;5;2;1
15547;6;16;1;13
15548;5;41;1;29
15549;4;41;0;33
15550;40;7;29;7
15551;1;17;0;17
15552;0;39;0;17
15553;25;22;2;9
15554;0;51;0;18
15555;55;0;17;0
15556;0;17;0;11
15557;0;32;0;30
15558;24;24;20;19
15559;2;44;1;41
15560;8;45;3;14
15561;7;36;7;34
15562;17;20;2;17
15563;31;12;8;10
15564;2;38;2;29
15565;0;53;0;45
15566;2;43;1;27
15567;43;12;15;9
15568;32;14;7;12
15569;0;43;0;42
15570;0;46;0;33
15571;5;43;1;12
15572;0;51;0;48
15573;13;29;3;28
15574;3;47;3;32
15575;1;27;0;14
15576;51;1;38;0
15577;4;16;1;14
15578;4;24;0;15
15579;6;16;3;9
15580;40;15;38;6
15581;1;52;0;34
15582;29;26;27;24
15583;33;19;16;14
15584;44;11;13;11
15585;1;26;0;18
15586;1;17;1;16
15587;10;41;0;33
15588;0;16;0;13
15589;53;2;2;2
15590;0;14;0;9
15591;22;32;5;10
15592;21;18;6;13
15593;18;34;8;33
15594;0;28;0;17
15595;25;10;8;5
15596;2;37;1;12
15597;2;44;2;40
15598;0;33;0;28
15599;0;12;0;12
15600;4;38;3;28
15601;0;35;0;24
15602;0;20;0;14
15603;0;7;0;6
15604;0;42;0;29
15605;11;33;10;26
15606;22;23;13;11
15607;51;0;30;0
15608;1;43;0;42
15609;3;17;2;17
15610;46;7;39;7
15611;34;20;7;13
15612;24;30;12;10
15613;54;0;50;0
15614;0;29;0;13
15615;19;24;8;16
15616;0;39;0;37
15617;0;35;0;17
15618;8;38;5;17
15619;8;43;2;26
15620;0;9;0;9
15621;0;41;0;23
15622;10;30;6;17
15623;41;9;18;7
15624;3;49;1;43
15625;0;40;0;33
15626;0;15;0;14
15627;0;52;0;31
15628;7;43;4;32
15629;17;33;17;31
15630;40;12;14;5
15631;0;4;0;3
15632;0;27;0;15
15633;2;51;2;42
15634;0;41;0;30
15635;0;53;0;49
15636;5;17;2;8
15637;17;19;10;8
15638;14;40;14;35
15639;7;28;3;12
15640;52;1;7;1
15641;15;32;10;17
15642;15;38;11;17
15643;0;44;0;12
15644;2;49;2;49
15645;9;25;9;19
15646;32;15;25;14
15647;0;49;0;29
15648;2;31;0;13
15649;3;38;3;37
15650;3;25;1;16
15651;4;47;0;30
15652;0;50;0;4
15653;46;5;46;5
15654;0;22;0;22
15655;0;52;0;47
15656;0;32;0;21
15657;0;38;0;36
15658;0;52;0;44
15659;40;8;37;8
15660;6;45;0;18
15661;29;18;17;12
15662;4;40;3;29
15663;5;42;4;25
15664;1;27;0;12
15665;50;1;0;0
15666;49;0;22;0
15667;1;36;0;18
15668;11;34;10;33
15669;0;45;0;38
15670;0;29;0;16
15671;0;46;0;29
15672;1;27;1;18
15673;11;30;0;10
15674;0;52;0;11
15675;41;7;19;6
15676;0;53;0;50
15677;49;3;23;3
15678;32;21;32;20
15679;2;25;1;22
15680;22;31;22;30
15681;40;6;20;6
15682;35;13;24;11
15683;26;14;7;12
15684;0;21;0;8
15685;22;18;18;17
15686;0;21;0;20
15687;41;3;33;3
15688;0;36;0;20
15689;45;5;38;1
15690;18;10;13;8
15691;0;48;0;24
15692;10;32;7;32
15693;2;32;0;25
15694;2;41;1;40
15695;32;14;21;9
15696;1;37;0;14
15697;13;40;11;40
15698;16;32;15;32
15699;0;40;0;26
15700;43;7;9;5
15701;6;43;3;15
15702;4;39;3;29
15703;1;25;0;24
15704;5;28;2;24
15705;53;0;51;0
15706;6;30;5;29
15707;7;18;7;17
15708;2;39;2;33
15709;39;14;21;14
15710;0;36;0;9
15711;0;39;0;30
15712;2;45;1;26
15713;0;31;0;26
15714;46;6;17;3
15715;2;50;0;32
15716;40;13;15;9
15717;33;10;0;5
15718;0;45;0;41
15719;0;34;0;16
15720;16;20;13;20
15721;52;0;27;0
15722;0;52;0;51
15723;25;14;13;11
15724;9;27;8;23
15725;13;32;8;25
15726;52;0;34;0
15727;1;39;0;7
15728;1;37;1;33
15729;6;26;4;16
15730;1;27;0;9
15731;1;47;0;39
15732;15;26;1;11
15733;4;31;2;21
15734;0;28;0;12
15735;0;36;0;9
15736;0;38;0;27
15737;13;22;7;13
15738;0;46;0;28
15739;51;1;29;1
15740;2;27;1;21
15741;17;22;1;11
15742;1;48;1;45
15743;41;9;41;9
15744;0;40;0;29
15745;0;6;0;6
15746;50;2;4;1
15747;7;22;6;16
15748;29;17;6;16
15749;0;48;0;31
15750;0;49;0;36
15751;0;31;0;11
15752;33;13;13;9
15753;0;13;0;13
15754;52;0;35;0
15755;1;29;1;23
15756;52;0;16;0
15757;9;26;3;11
15758;25;23;23;22
15759;1;36;1;33
15760;23;22;19;22
15761;3;39;2;20
15762;7;45;6;41
15763;0;32;0;30
15764;25;26;3;3
15765;0;51;0;33
15766;0;36;0;34
15767;8;40;5;34
15768;39;13;5;1
15769;47;0;33;0
15770;0;26;0;23
15771;0;45;0;36
15772;0;30;0;29
15773;0;47;0;20
15774;0;25;0;17
15775;1;21;0;14
15776;0;11;0;9
15777;5;36;4;16
15778;30;19;25;5
15779;0;47;0;41
15780;30;19;13;11
15781;0;48;0;42
15782;9;32;1;11
15783;0;33;0;15
15784;0;45;0;33
15785;1;49;0;46
15786;1;38;1;24
15787;4;44;4;43
15788;1;21;0;21
15789;29;21;6;18
15790;51;0;27;0
15791;51;0;17;0
15792;0;29;0;14
15793;46;5;45;4
15794;50;1;29;1
15795;51;0;8;0
15796;12;34;9;27
15797;43;3;5;1
15798;0;32;0;30
15799;30;21;16;7
15800;0;23;0;21
15801;0;20;0;19
15802;23;26;15;15
15803;0;39;0;25
15804;12;37;1;15
15805;0;47;0;0
15806;8;38;8;30
15807;10;21;6;19
15808;0;46;0;35
15809;48;2;2;1
15810;8;41;8;37
15811;24;24;2;3
15812;8;41;2;31
15813;0;39;0;28
15814;42;8;38;6
15815;2;13;0;9
15816;0;50;0;48
15817;2;38;0;26
15818;9;41;2;27
15819;0;43;0;33
15820;14;37;8;32
15821;0;13;0;11
15822;21;27;21;21
15823;0;41;0;41
15824;2;28;1;21
15825;36;13;0;9
15826;16;11;0;7
15827;8;41;2;7
15828;2;41;1;27
15829;11;21;7;19
15830;33;14;14;11
15831;2;37;0;33
15832;7;41;1;23
15833;1;45;1;33
15834;4;12;2;10
15835;0;37;0;23
15836;0;51;0;34
15837;2;21;1;19
15838;3;29;0;15
15839;12;36;7;27
15840;0;44;0;15
15841;0;44;0;25
15842;5;32;2;24
15843;5;41;0;14
15844;0;43;0;11
15845;0;45;0;26
15846;5;38;1;7
15847;0;48;0;43
15848;0;44;0;22
15849;0;50;0;50
15850;4;20;4;13
15851;2;48;2;28
15852;17;31;8;29
15853;0;35;0;17
15854;6;29;3;17
15855;38;8;24;3
15856;10;35;7;22
15857;11;30;1;4
15858;0;35;0;16
15859;29;17;9;7
15860;12;34;3;5
15861;4;41;2;36
15862;5;25;0;17
15863;4;20;1;10
15864;0;27;0;20
15865;2;31;2;22
15866;3;41;0;8
15867;0;29;0;27
15868;5;43;1;8
15869;48;2;1;2
15870;50;0;47;0
15871;48;2;2;1
15872;22;4;15;4
15873;44;6;29;4
15874;0;12;0;9
15875;0;28;0;26
15876;1;48;1;37
15877;0;39;0;20
15878;6;32;2;9
15879;1;46;0;33
15880;5;17;4;14
15881;2;39;1;24
15882;12;30;5;17
15883;6;36;0;8
15884;22;23;22;23
15885;6;43;3;8
15886;3;31;0;24
15887;4;46;1;37
15888;7;38;2;11
15889;5;40;0;25
15890;0;35;0;10
15891;17;27;4;14
15892;8;36;2;17
15893;0;42;0;24
15894;17;16;6;9
15895;10;23;3;9
15896;5;36;5;34
15897;0;49;0;33
15898;49;0;42;0
15899;0;23;0;19
15900;8;19;6;11
15901;35;6;29;6
15902;0;39;0;33
15903;11;36;10;25
15904;15;20;0;17
15905;0;31;0;17
15906;22;9;20;6
15907;20;16;3;13
15908;13;19;5;7
15909;6;43;4;32
15910;29;17;26;16
15911;0;15;0;6
15912;46;0;13;0
15913;45;0;45;0
15914;42;0;38;0
15915;19;26;10;23
15916;5;27;0;23
15917;0;46;0;29
15918;0;29;0;20
15919;3;44;2;8
15920;3;33;3;13
15921;2;34;0;27
15922;49;0;10;0
15923;49;0;10;0
15924;26;17;8;10
15925;0;48;0;27
15926;0;21;0;21
15927;48;0;47;0
15928;1;34;0;33
15929;0;45;0;41
15930;7;26;1;7
15931;44;5;0;0
15932;2;13;0;10
15933;0;27;0;16
15934;45;2;3;2
15935;0;39;0;37
15936;5;33;0;18
15937;10;30;2;23
15938;0;47;0;44
15939;37;12;19;12
15940;0;32;0;26
15941;1;23;1;21
15942;35;12;22;12
15943;20;22;1;5
15944;0;48;0;27
15945;0;22;0;11
15946;1;43;1;40
15947;2;31;0;14
15948;36;10;3;7
15949;48;0;47;0
15950;0;46;0;42
15951;2;36;2;18
15952;0;39;0;31
15953;1;30;1;13
15954;20;26;12;22
15955;0;26;0;24
15956;43;1;20;1
15957;0;44;0;13
15958;1;33;0;8
15959;14;34;2;1
15960;6;26;4;26
15961;0;37;0;22
15962;14;13;10;10
15963;18;28;18;23
15964;4;16;0;11
15965;18;6;14;5
15966;8;35;3;34
15967;0;43;0;26
15968;43;2;24;2
15969;0;43;0;31
15970;1;44;0;24
15971;0;48;0;38
15972;30;10;1;6
15973;3;35;0;29
15974;0;47;0;44
15975;5;41;1;35
15976;0;38;0;37
15977;0;43;0;37
15978;48;0;17;0
15979;0;21;0;6
15980;43;4;26;4
15981;0;19;0;17
15982;32;13;17;7
15983;16;20;15;20
15984;27;19;3;4
15985;3;44;1;28
15986;0;38;0;21
15987;11;34;4;22
15988;3;34;3;24
15989;4;41;2;28
15990;7;37;7;26
15991;34;13;33;13
15992;2;38;0;22
15993;0;40;0;28
15994;3;38;1;22
15995;0;43;0;26
15996;0;12;0;10
15997;0;34;0;25
15998;0;13;0;9
15999;1;40;1;23
16000;0;37;0;13
16001;34;2;23;2
16002;5;38;4;33
16003;46;0;23;0
16004;7;39;5;39
16005;22;17;9;17
16006;1;13;0;13
16007;2;39;2;22
16008;2;32;1;29
16009;0;10;0;7
16010;45;0;39;0
16011;0;30;0;24
16012;11;33;1;21
16013;3;23;0;16
16014;30;17;15;5
16015;37;3;20;2
16016;1;39;0;36
16017;2;12;0;9
16018;22;21;21;18
16019;22;16;14;12
16020;41;6;22;6
16021;0;34;0;25
16022;1;11;1;9
16023;0;37;0;22
16024;46;0;18;0
16025;4;35;4;35
16026;0;10;0;8
16027;1;37;1;29
16028;42;4;5;3
16029;26;21;10;18
16030;3;43;0;29
16031;39;0;35;0
16032;26;21;15;19
16033;0;13;0;13
16034;10;35;6;28
16035;8;33;7;29
16036;4;18;1;11
16037;0;23;0;20
16038;0;41;0;25
16039;0;43;0;30
16040;0;32;0;18
16041;2;17;0;13
16042;22;23;2;15
16043;0;18;0;15
16044;14;29;10;25
16045;42;2;15;2
16046;47;0;14;0
16047;11;35;10;30
16048;6;27;0;20
16049;0;24;0;22
16050;2;17;2;17
16051;0;25;0;25
16052;5;34;3;12
16053;30;15;1;2
16054;2;29;2;25
16055;0;22;0;14
16056;13;30;0;18
16057;2;37;1;7
16058;1;20;0;18
16059;32;10;20;8
16060;9;30;2;17
16061;0;39;0;26
16062;0;43;0;41
16063;18;29;18;18
16064;15;32;14;23
16065;47;0;32;0
16066;2;22;1;21
16067;1;42;1;35
16068;0;40;0;36
16069;4;40;1;26
16070;2;41;0;6
16071;5;32;4;26
16072;0;46;0;46
16073;10;25;4;16
16074;2;39;1;36
16075;31;8;3;5
16076;0;41;0;21
16077;0;37;0;19
16078;3;43;3;40
16079;0;16;0;12
16080;5;32;4;11
16081;24;18;13;17
16082;0;46;0;43
16083;0;12;0;12
16084;3;35;2;34
16085;20;16;19;13
16086;34;12;23;4
16087;0;42;0;21
16088;3;38;3;32
16089;0;20;0;20
16090;2;21;2;17
16091;4;15;4;13
16092;14;29;10;19
16093;5;19;5;18
16094;21;23;16;10
16095;0;44;0;43
16096;24;18;23;9
16097;0;44;0;44
16098;0;36;0;25
16099;0;29;0;29
16100;3;35;3;28
16101;13;30;2;23
16102;17;23;16;21
16103;0;42;0;36
16104;9;32;3;16
16105;0;29;0;14
16106;7;26;2;11
16107;0;19;0;9
16108;32;11;18;5
16109;1;43;1;41
16110;1;23;0;5
16111;2;37;1;15
16112;15;29;11;20
16113;0;28;0;24
16114;5;20;5;20
16115;7;28;4;25
16116;0;26;0;26
16117;1;38;1;15
16118;1;34;0;22
16119;27;19;19;11
16120;4;38;0;28
16121;0;46;0;42
16122;33;1;12;1
16123;18;27;15;17
16124;0;31;0;19
16125;0;9;0;9
16126;1;41;0;19
16127;7;16;6;16
16128;2;43;1;43
16129;0;41;0;28
16130;9;36;4;12
16131;0;43;0;12
16132;0;14;0;14
16133;36;8;31;6
16134;0;34;0;29
16135;5;28;0;8
16136;19;26;14;26
16137;0;34;0;25
16138;0;44;0;43
16139;0;17;0;13
16140;43;0;29;0
16141;0;27;0;25
16142;0;33;0;19
16143;14;11;4;9
16144;0;11;0;11
16145;35;7;32;2
16146;36;0;34;0
16147;7;32;7;16
16148;0;41;0;34
16149;0;44;0;33
16150;7;24;5;19
16151;6;34;0;11
16152;0;40;0;35
16153;8;36;1;8
16154;0;40;0;23
16155;5;20;1;15
16156;26;17;20;16
16157;0;21;0;10
16158;0;21;0;17
16159;0;37;0;25
16160;2;25;1;15
16161;0;42;0;10
16162;0;38;0;22
16163;0;22;0;18
16164;2;40;0;9
16165;25;9;25;9
16166;0;23;0;17
16167;23;21;10;15
16168;0;44;0;34
16169;1;32;1;22
16170;5;18;4;14
16171;8;35;4;22
16172;29;10;25;9
16173;5;33;2;27
16174;10;20;3;20
16175;0;25;0;21
16176;0;32;0;25
16177;1;12;0;5
16178;9;26;3;23
16179;0;24;0;24
16180;36;4;20;2
16181;3;20;3;13
16182;0;42;0;15
16183;12;33;5;23
16184;8;27;0;6
16185;16;27;8;19
16186;10;29;4;23
16187;29;8;18;5
16188;0;42;0;38
16189;3;30;3;11
16190;0;24;0;22
16191;30;11;14;9
16192;0;39;0;33
16193;36;2;27;2
16194;27;15;16;14
16195;9;28;4;18
16196;0;42;0;8
16197;29;13;19;9
16198;40;4;39;4
16199;0;10;0;10
16200;44;0;15;0
16201;0;39;0;8
16202;2;28;1;24
16203;44;0;3;0
16204;2;35;1;17
16205;0;20;0;18
16206;0;30;0;6
16207;2;19;2;19
16208;5;30;0;15
16209;1;33;1;22
16210;3;40;0;33
16211;0;38;0;27
16212;0;23;0;18
16213;0;10;0;10
16214;1;28;0;23
16215;0;41;0;25
16216;14;25;5;22
16217;3;29;3;19
16218;17;11;12;11
16219;0;40;0;16
16220;0;23;0;13
16221;0;39;0;20
16222;14;30;13;30
16223;0;20;0;16
16224;0;25;0;16
16225;13;9;8;7
16226;6;26;2;19
16227;1;20;0;13
16228;13;23;5;23
16229;0;21;0;13
16230;0;33;0;15
16231;4;40;2;12
16232;0;35;0;30
16233;0;24;0;17
16234;1;42;0;28
16235;0;40;0;24
16236;2;21;2;10
16237;2;35;0;29
16238;22;21;7;0
16239;3;34;1;26
16240;0;25;0;22
16241;0;43;0;7
16242;1;43;1;43
16243;0;35;0;25
16244;4;26;2;12
16245;41;2;0;2
16246;0;38;0;6
16247;1;36;0;32
16248;0;7;0;6
16249;2;24;1;18
16250;11;19;1;7
16251;9;16;3;15
16252;19;12;17;11
16253;15;18;3;14
16254;0;23;0;11
16255;0;30;0;11
16256;0;44;0;16
16257;19;20;13;17
16258;34;9;21;7
16259;4;27;1;11
16260;16;26;15;22
16261;6;36;3;11
16262;0;16;0;16
16263;16;26;0;6
16264;3;21;1;12
16265;34;9;29;9
16266;5;36;2;11
16267;2;37;1;15
16268;3;31;2;17
16269;1;32;1;27
16270;2;24;0;15
16271;42;1;8;1
16272;0;22;0;20
16273;14;27;4;11
16274;40;1;21;1
16275;2;23;1;23
16276;0;36;0;33
16277;1;38;1;7
16278;6;25;1;14
16279;29;14;26;14
16280;43;0;17;0
16281;0;34;0;7
16282;10;17;6;15
16283;0;28;0;25
16284;0;30;0;4
16285;0;11;0;9
16286;11;21;10;19
16287;1;13;1;9
16288;1;18;1;13
16289;0;28;0;10
16290;22;21;19;19
16291;26;16;1;1
16292;1;21;1;18
16293;26;9;7;8
16294;0;34;0;18
16295;43;0;21;0
16296;0;39;0;34
16297;7;27;0;13
16298;34;9;9;3
16299;43;0;41;0
16300;0;31;0;20
16301;34;7;14;5
16302;17;24;17;24
16303;0;39;0;21
16304;2;36;1;20
16305;0;26;0;13
16306;0;15;0;12
16307;2;32;1;17
16308;10;23;3;18
16309;16;27;9;19
16310;32;10;31;10
16311;31;2;31;2
16312;3;30;1;13
16313;1;16;0;15
16314;8;18;7;18
16315;3;31;1;27
16316;40;0;13;0
16317;1;29;0;27
16318;6;27;1;12
16319;2;21;1;17
16320;30;12;5;9
16321;2;41;2;41
16322;0;36;0;3
16323;2;30;1;26
16324;0;39;0;19
16325;8;30;8;19
16326;5;31;2;8
16327;1;30;0;20
16328;12;20;0;19
16329;23;18;20;18
16330;6;22;1;8
16331;0;37;0;33
16332;3;29;3;22
16333;0;31;0;14
16334;0;8;0;8
16335;20;21;14;18
16336;1;30;0;25
16337;1;38;0;32
16338;15;22;12;9
16339;6;33;0;10
16340;0;17;0;16
16341;11;12;1;7
16342;0;33;0;22
16343;11;28;8;26
16344;1;6;0;4
16345;1;34;0;24
16346;1;30;0;10
16347;1;36;0;31
16348;2;34;2;31
16349;6;33;6;20
16350;3;29;0;26
16351;0;31;0;9
16352;1;2;0;2
16353;6;20;0;17
16354;39;0;31;0
16355;23;16;11;12
16356;41;1;25;1
16357;20;10;1;5
16358;28;14;17;14
16359;28;11;23;4
16360;0;28;0;24
16361;0;29;0;16
16362;0;40;0;14
16363;0;39;0;38
16364;0;40;0;12
16365;16;11;9;9
16366;0;15;0;15
16367;10;14;10;13
16368;1;10;1;7
16369;6;34;5;31
16370;0;42;0;40
16371;20;18;12;15
16372;0;24;0;22
16373;0;36;0;18
16374;36;3;5;2
16375;19;23;15;17
16376;0;42;0;8
16377;1;25;1;20
16378;1;37;1;33
16379;0;31;0;21
16380;42;0;39;0
16381;21;3;20;2
16382;0;15;0;7
16383;2;35;2;29
16384;0;22;0;11
16385;16;26;5;7
16386;18;15;10;11
16387;13;27;9;17
16388;4;33;2;20
16389;0;28;0;22
16390;0;26;0;18
16391;32;10;1;2
16392;0;42;0;42
16393;40;1;20;1
16394;21;21;16;10
16395;0;35;0;25
16396;0;20;0;11
16397;6;28;3;22
16398;18;24;5;13
16399;7;32;1;27
16400;0;38;0;16
16401;1;31;0;23
16402;3;20;3;14
16403;0;24;0;19
16404;4;32;0;18
16405;0;34;0;19
16406;0;41;0;28
16407;19;22;19;20
16408;0;22;0;16
16409;0;41;0;39
16410;30;10;30;10
16411;0;9;0;9
16412;1;14;0;12
16413;1;27;0;17
16414;16;22;0;11
16415;5;25;1;13
16416;2;25;0;8
16417;12;24;1;13
16418;0;23;0;17
16419;4;31;1;4
16420;16;21;6;11
16421;0;23;0;21
16422;11;22;1;8
16423;5;10;2;10
16424;2;37;2;33
16425;41;0;22;0
16426;0;40;0;15
16427;1;31;0;9
16428;0;18;0;14
16429;0;13;0;11
16430;0;38;0;31
16431;0;40;0;39
16432;41;0;0;0
16433;3;9;0;5
16434;25;15;10;15
16435;1;28;1;28
16436;0;20;0;12
16437;0;22;0;13
16438;0;34;0;28
16439;18;13;12;7
16440;7;13;4;11
16441;0;25;0;25
16442;15;25;12;20
16443;0;29;0;17
16444;19;15;17;15
16445;0;37;0;37
16446;1;16;0;16
16447;0;9;0;8
16448;0;35;0;9
16449;2;34;0;12
16450;3;22;2;14
16451;0;40;0;5
16452;1;39;1;38
16453;0;33;0;26
16454;0;20;0;14
16455;0;14;0;11
16456;0;12;0;7
16457;12;29;9;12
16458;23;16;11;13
16459;0;32;0;4
16460;0;38;0;14
16461;1;28;0;21
16462;0;32;0;26
16463;25;14;24;14
16464;23;16;8;16
16465;0;12;0;3
16466;13;21;2;5
16467;2;13;1;12
16468;10;30;2;13
16469;0;38;0;22
16470;4;31;0;16
16471;17;22;10;19
16472;0;40;0;39
16473;1;36;0;29
16474;9;25;7;25
16475;1;33;0;14
16476;10;30;5;11
16477;0;12;0;8
16478;0;19;0;19
16479;13;8;3;4
16480;0;18;0;17
16481;24;14;14;13
16482;0;40;0;17
16483;40;0;39;0
16484;1;26;1;22
16485;0;39;0;28
16486;0;20;0;16
16487;0;23;0;12
16488;6;26;1;7
16489;0;37;0;2
16490;38;0;24;0
16491;0;10;0;7
16492;0;14;0;12
16493;17;18;15;18
16494;0;40;0;37
16495;39;1;1;0
16496;1;17;1;15
16497;7;30;6;16
16498;0;26;0;25
16499;18;22;10;16
16500;11;12;3;8
16501;4;16;4;16
16502;0;38;0;24
16503;0;36;0;36
16504;12;22;8;12
16505;0;34;0;19
16506;0;14;0;11
16507;2;38;2;36
16508;22;10;5;7
16509;0;16;0;11
16510;25;1;0;1
16511;2;29;2;20
16512;9;19;4;3
16513;1;7;0;6
16514;18;21;14;15
16515;0;30;0;20
16516;0;22;0;16
16517;0;31;0;30
16518;4;27;1;18
16519;12;14;10;8
16520;0;37;0;17
16521;0;39;0;20
16522;25;15;20;12
16523;9;29;5;19
16524;0;34;0;29
16525;15;22;8;18
16526;0;21;0;18
16527;9;25;2;19
16528;6;31;4;30
16529;0;35;0;33
16530;0;18;0;16
16531;7;29;0;5
16532;23;14;0;10
16533;6;28;4;21
16534;12;19;2;5
16535;0;40;0;30
16536;0;26;0;19
16537;0;33;0;21
16538;7;22;6;15
16539;6;23;1;20
16540;38;1;31;1
16541;16;16;13;15
16542;7;26;1;18
16543;22;2;20;1
16544;2;33;1;17
16545;6;17;0;8
16546;0;31;0;30
16547;1;37;0;22
16548;21;17;17;17
16549;40;0;18;0
16550;0;40;0;38
16551;0;21;0;16
16552;14;24;3;6
16553;0;37;0;11
16554;1;39;1;34
16555;27;7;17;7
16556;1;28;0;21
16557;0;36;0;34
16558;8;31;7;27
16559;34;3;13;1
16560;0;39;0;32
16561;0;32;0;24
16562;18;14;13;7
16563;14;23;4;8
16564;9;29;6;22
16565;33;6;2;0
16566;1;34;0;24
16567;0;16;0;15
16568;16;23;16;21
16569;1;21;1;19
16570;0;20;0;8
16571;0;37;0;15
16572;0;24;0;18
16573;1;37;0;15
16574;23;4;12;1
16575;0;27;0;23
16576;0;38;0;10
16577;3;32;2;17
16578;0;24;0;16
16579;10;7;2;4
16580;4;35;1;22
16581;30;9;5;6
16582;0;36;0;34
16583;0;34;0;26
16584;9;26;3;17
16585;0;12;0;6
16586;36;1;5;1
16587;7;26;5;20
16588;14;24;1;4
16589;0;39;0;29
16590;11;13;2;12
16591;0;24;0;24
16592;19;20;19;19
16593;11;18;10;13
16594;0;24;0;12
16595;2;23;2;19
16596;5;33;4;28
16597;0;32;0;26
16598;15;22;10;19
16599;0;9;0;7
16600;38;1;28;1
16601;0;4;0;3
16602;0;6;0;6
16603;20;18;18;13
16604;7;25;7;21
16605;1;12;1;8
16606;0;19;0;13
16607;32;5;15;5
16608;26;10;7;7
16609;0;36;0;26
16610;14;23;7;19
16611;8;31;8;26
16612;0;18;0;18
16613;0;28;0;17
16614;12;27;7;15
16615;0;39;0;37
16616;29;6;19;5
16617;18;11;18;10
16618;39;0;18;0
16619;5;28;1;6
16620;1;23;0;17
16621;5;30;2;6
16622;0;29;0;15
16623;18;6;14;5
16624;0;24;0;16
16625;32;6;5;2
16626;0;21;0;11
16627;37;0;21;0
16628;24;9;10;6
16629;0;38;0;4
16630;15;22;11;22
16631;0;33;0;25
16632;38;0;3;0
16633;0;25;0;21
16634;4;18;1;16
16635;0;31;0;27
16636;0;28;0;22
16637;0;23;0;16
16638;1;16;0;9
16639;29;9;29;9
16640;3;34;0;10
16641;1;33;1;8
16642;23;14;3;9
16643;0;16;0;12
16644;24;14;19;13
16645;0;34;0;10
16646;20;16;20;14
16647;0;15;0;15
16648;0;19;0;16
16649;0;28;0;21
16650;1;16;1;9
16651;31;6;21;3
16652;18;18;7;2
16653;0;17;0;15
16654;7;24;3;6
16655;0;27;0;13
16656;0;26;0;18
16657;36;2;20;2
16658;25;8;1;1
16659;10;20;0;17
16660;31;5;27;5
16661;4;27;1;16
16662;21;17;21;17
16663;0;26;0;19
16664;36;2;16;1
16665;35;0;35;0
16666;0;32;0;12
16667;0;23;0;22
16668;0;23;0;11
16669;18;6;15;4
16670;2;35;2;24
16671;5;33;1;9
16672;1;35;0;31
16673;15;14;15;9
16674;38;0;20;0
16675;29;5;19;4
16676;4;34;2;3
16677;0;36;0;12
16678;1;36;1;14
16679;0;21;0;15
16680;13;24;5;13
16681;0;28;0;17
16682;0;30;0;21
16683;0;33;0;15
16684;0;16;0;11
16685;31;7;31;3
16686;21;12;4;6
16687;11;26;10;22
16688;0;37;0;37
16689;1;25;0;12
16690;3;3;1;3
16691;1;19;0;13
16692;1;14;0;14
16693;0;20;0;20
16694;1;33;1;8
16695;0;34;0;23
16696;0;25;0;17
16697;20;13;3;11
16698;37;0;16;0
16699;16;18;10;5
16700;0;37;0;22
16701;0;28;0;18
16702;1;29;0;29
16703;0;36;0;26
16704;0;36;0;14
16705;0;31;0;29
16706;3;14;3;7
16707;0;33;0;16
16708;0;24;0;19
16709;0;28;0;19
16710;1;3;1;3
16711;1;18;1;17
16712;0;30;0;22
16713;2;29;2;27
16714;16;19;15;18
16715;2;5;1;5
16716;0;26;0;22
16717;35;2;9;2
16718;0;31;0;25
16719;0;32;0;24
16720;1;21;1;14
16721;1;8;1;8
16722;10;27;10;25
16723;1;31;0;12
16724;3;25;1;15
16725;0;24;0;20
16726;0;10;0;5
16727;0;25;0;22
16728;7;11;1;3
16729;1;18;1;16
16730;1;33;0;28
16731;1;29;0;9
16732;0;35;0;30
16733;5;25;2;4
16734;0;37;0;0
16735;6;21;6;4
16736;0;37;0;35
16737;8;12;5;8
16738;1;9;0;5
16739;0;20;0;19
16740;0;36;0;36
16741;9;26;5;25
16742;0;34;0;26
16743;29;8;18;8
16744;5;24;2;19
16745;0;27;0;17
16746;11;25;11;16
16747;0;32;0;32
16748;36;1;12;1
16749;2;31;2;24
16750;0;27;0;21
16751;27;3;2;3
16752;1;31;1;19
16753;36;0;10;0
16754;0;28;0;26
16755;8;6;5;6
16756;23;7;21;7
16757;0;12;0;9
16758;5;32;3;17
16759;1;31;1;26
16760;37;0;18;0
16761;1;15;1;10
16762;0;36;0;33
16763;15;22;0;1
16764;11;11;9;10
16765;1;20;1;18
16766;19;1;9;1
16767;2;7;0;7
16768;1;33;1;23
16769;20;15;17;11
16770;0;14;0;7
16771;36;0;20;0
16772;0;13;0;11
16773;0;26;0;3
16774;0;32;0;20
16775;6;14;5;13
16776;4;26;0;7
16777;36;0;14;0
16778;33;1;31;0
16779;0;28;0;23
16780;4;28;4;10
16781;35;1;23;1
16782;3;30;1;18
16783;1;26;1;16
16784;0;23;0;20
16785;0;2;0;1
16786;12;17;11;12
16787;0;21;0;13
16788;0;13;0;12
16789;3;10;3;9
16790;36;0;22;0
16791;0;29;0;14
16792;1;33;1;9
16793;0;22;0;17
16794;1;33;0;25
16795;3;25;3;20
16796;6;18;1;13
16797;33;2;31;2
16798;0;1;0;1
